,PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,PLAYER_SLUG,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,GAMES_PLAYED_CURRENT_SEASON_FLAG,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GREATEST_75_FLAG
2812,1627781,Malachi,Richardson,Malachi Richardson,"Richardson, Malachi",M. Richardson,malachi-richardson,1996-01-05T00:00:00,Syracuse,USA,Syracuse/USA,6-6,205,3,,Guard,Inactive,N,1610612758,Kings,SAC,kings,Sacramento,malachi_richardson,2016,2018,Y,Y,Y,2016,1,22,N
2813,77952,Micheal Ray,Richardson,Micheal Ray Richardson,"Richardson, Micheal Ray",M. Richardson,micheal-ray-richardson,1955-04-11T00:00:00,Montana,USA,Montana/USA,6-5,189,8,20,Guard,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_micheal_ray_richardson,1978,1985,N,Y,Y,1978,1,4,N
2814,2369,Norman,Richardson,Norman Richardson,"Richardson, Norman",N. Richardson,norman-richardson,1977-07-24T00:00:00,Hofstra,USA,Hofstra/USA,6-5,200,2,31,Guard,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,norman_richardson,2001,2001,N,Y,Y,Undrafted,Undrafted,Undrafted,N
2815,71,Pooh,Richardson,Pooh Richardson,"Richardson, Pooh",P. Richardson,pooh-richardson,1966-05-14T00:00:00,UCLA,USA,UCLA/USA,6-1,180,10,,Guard,Inactive,N,1610612746,Clippers,LAC,clippers,Los Angeles,pooh_richardson,1989,1998,N,Y,Y,1989,1,10,N
2816,2047,Quentin,Richardson,Quentin Richardson,"Richardson, Quentin",Q. Richardson,quentin-richardson,1980-04-13T00:00:00,DePaul,USA,DePaul/USA,6-6,228,14,55,Forward,Inactive,N,1610612746,Clippers,LAC,clippers,Los Angeles,quentin_richardson,2000,2012,N,Y,Y,2000,1,18,N
2817,782,Mitch,Richmond,Mitch Richmond,"Richmond, Mitch",M. Richmond,mitch-richmond,1965-06-30T00:00:00,Kansas State,USA,Kansas State/USA,6-5,220,14,2,Guard,Inactive,N,1610612758,Kings,SAC,kings,Sacramento,mitch_richmond,1988,2001,N,Y,Y,1988,1,5,N
2818,77954,John,Richter,John Richter,"Richter, John",J. Richter,john-richter,1937-03-12T00:00:00,North Carolina State,USA,North Carolina State/USA,6-9,225,1,16,Forward,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,HISTADD_john_richter,1959,1959,N,Y,Y,1959,1,6,N
2819,77955,Dick,Ricketts,Dick Ricketts,"Ricketts, Dick",D. Ricketts,dick-ricketts,1933-12-04T00:00:00,Duquesne,USA,Duquesne/USA,6-7,215,3,24,Forward,Inactive,N,1610612758,Royals,CIN,kings,Cincinnati,HISTADD_dick_ricketts,1955,1957,N,Y,Y,1955,1,1,N
2820,375,Isaiah,Rider,Isaiah Rider,"Rider, Isaiah",I. Rider,isaiah-rider,1971-03-12T00:00:00,UNLV,USA,UNLV/USA,,,9,,Guard,Inactive,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,isaiah_rider,1993,2001,N,Y,Y,1993,1,5,N
2821,77957,Jackie,Ridgle,Jackie Ridgle,"Ridgle, Jackie",J. Ridgle,jackie-ridgle,1948-02-13T00:00:00,California,USA,California/USA,6-4,195,1,23,Guard,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,HISTADD_jackie_ridgle,1971,1971,N,Y,Y,1971,3,41,N
2822,2557,Luke,Ridnour,Luke Ridnour,"Ridnour, Luke",L. Ridnour,luke-ridnour,1981-02-13T00:00:00,Oregon,USA,Oregon/USA,6-2,175,12,13,Guard,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,luke_ridnour,2003,2014,N,Y,Y,2003,1,14,N
2823,77958,Mel,Riebe,Mel Riebe,"Riebe, Mel",M. Riebe,mel-riebe,1916-07-12T00:00:00,Wooster,USA,Wooster/USA,5-11,180,3,,Guard,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,HISTADD_mouse_riebe,1946,1948,N,Y,Y,Undrafted,Undrafted,Undrafted,N
2824,77959,Jim,Riffey,Jim Riffey,"Riffey, Jim",J. Riffey,jim-riffey,1923-12-14T00:00:00,Tulane,USA,Tulane/USA,6-4,200,1,9-17,Forward,Inactive,N,1610612765,Pistons,FTW,pistons,Ft. Wayne Zollner,HISTADD_jim_riffey,1950,1950,N,Y,Y,1950,2,,N
2825,2541,Antoine,Rigaudeau,Antoine Rigaudeau,"Rigaudeau, Antoine",A. Rigaudeau,antoine-rigaudeau,1971-12-17T00:00:00,Virtus Bologna,France,Virtus Bologna/France,6-7,210,2,,Guard,Inactive,N,1610612742,Mavericks,DAL,mavericks,Dallas,antoine_rigaudeau,2002,2002,N,Y,Y,Undrafted,Undrafted,Undrafted,N
2826,77960,Tom,Riker,Tom Riker,"Riker, Tom",T. Riker,tom-riker,1950-02-28T00:00:00,South Carolina,USA,South Carolina/USA,6-10,225,3,6,Forward,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_tom_riker,1972,1974,N,Y,Y,1972,1,8,N
2827,77963,Bob,Riley,Bob Riley,"Riley, Bob",B. Riley,bob-riley,1948-07-06T00:00:00,Mount St. Mary's,USA,Mount St. Mary's/USA,6-9,235,1,12,Forward,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,HISTADD_bob_riley,1970,1970,N,Y,Y,1970,5,82,N
2828,35,Eric,Riley,Eric Riley,"Riley, Eric",E. Riley,eric-riley,1970-06-02T00:00:00,Michigan,USA,Michigan/USA,7-0,245,4,44,Center,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,eric_riley,1993,1998,N,Y,Y,1993,2,33,N
2829,77962,Pat,Riley,Pat Riley,"Riley, Pat",P. Riley,pat-riley,1945-03-20T00:00:00,Kentucky,USA,Kentucky/USA,6-4,205,9,12,Guard,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,HISTADD_dupp_pat_riley,1967,1975,N,Y,Y,1967,1,7,N
2830,77964,Ron,Riley,Ron Riley,"Riley, Ron",R. Riley,ron-riley,1950-11-11T00:00:00,Southern California,USA,Southern California/USA,6-8,195,4,31,Forward,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,HISTADD_ron_riley,1972,1975,N,Y,Y,1972,3,38,N
2831,1630203,Grant,Riller,Grant Riller,"Riller, Grant",G. Riller,grant-riller,1997-02-08T00:00:00,College of Charleston,USA,College of Charleston/USA,6-2,190,2,7,Guard,Inactive,N,1610612766,Hornets,CHA,hornets,Charlotte,grant_riller,2020,2020,Y,Y,Y,2020,2,56,N
2832,77965,Rich,Rinaldi,Rich Rinaldi,"Rinaldi, Rich",R. Rinaldi,rich-rinaldi,1949-08-03T00:00:00,St. Peter's,USA,St. Peter's/USA,6-3,195,3,33,Guard,Inactive,N,1610612764,Bullets,CAP,wizards,Capital,HISTADD_rich_rinaldi,1971,1973,N,Y,Y,1971,3,43,N
2833,77966,Mike,Riordan,Mike Riordan,"Riordan, Mike",M. Riordan,mike-riordan,1945-07-09T00:00:00,Providence,USA,Providence/USA,6-4,200,9,6,Forward,Inactive,N,1610612764,Bullets,WAS,wizards,Washington,HISTADD_mike_riordan,1968,1976,N,Y,Y,1967,12,128,N
2834,77967,Arnie,Risen,Arnie Risen,"Risen, Arnie",A. Risen,arnie-risen,1924-10-09T00:00:00,Ohio State,USA,Ohio State/USA,6-9,200,10,19,Center,Inactive,N,1610612758,Royals,ROC,kings,Rochester,HISTADD_stilts_risen,1948,1957,N,Y,Y,Undrafted,Undrafted,Undrafted,N
2835,77968,Goebel,Ritter,Goebel Ritter,"Ritter, Goebel",G. Ritter,goebel-ritter,1924-02-26T00:00:00,Eastern Kentucky,USA,Eastern Kentucky/USA,6-2,185,3,10,Guard,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_tex_ritter,1948,1950,N,Y,Y,1948,,,N
2836,77969,Ramon,Rivas,Ramon Rivas,"Rivas, Ramon",R. Rivas,ramon-rivas,1966-06-03T00:00:00,Temple,Puerto Rico,Temple/Puerto Rico,6-10,260,1,45,Forward,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,HISTADD_ramon_rivas,1988,1988,N,Y,Y,Undrafted,Undrafted,Undrafted,N
2837,203085,Austin,Rivers,Austin Rivers,"Rivers, Austin",A. Rivers,austin-rivers,1992-08-01T00:00:00,Duke,USA,Duke/USA,6-4,200,10,25,Guard,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,austin_rivers,2012,2022,N,Y,Y,2012,1,10,N
2838,77970,David,Rivers,David Rivers,"Rivers, David",D. Rivers,david-rivers,1965-01-20T00:00:00,Notre Dame,USA,Notre Dame/USA,6-0,170,3,32,Guard,Inactive,N,1610612746,Clippers,LAC,clippers,Los Angeles,HISTADD_david_rivers,1988,1991,N,Y,Y,1988,1,25,N
2839,470,Doc,Rivers,Doc Rivers,"Rivers, Doc",D. Rivers,doc-rivers,1961-10-13T00:00:00,Marquette,USA,Marquette/USA,6-4,210,13,25,Guard,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,doc_rivers,1983,1995,N,Y,Y,1983,2,31,N
2840,77972,Lee,Robbins,Lee Robbins,"Robbins, Lee",L. Robbins,lee-robbins,1922-02-11T00:00:00,Colorado,USA,Colorado/USA,6-3,175,2,,Forward,Inactive,N,1610610032,Steamrollers,PRO,steamrollers,Providence,HISTADD_lee_robbins,1947,1948,N,Y,Y,Undrafted,Undrafted,Undrafted,N
2841,203460,Andre,Roberson,Andre Roberson,"Roberson, Andre",A. Roberson,andre-roberson,1991-12-04T00:00:00,Colorado,USA,Colorado/USA,6-7,210,7,,Guard-Forward,Inactive,N,1610612760,Thunder,OKC,thunder,Oklahoma City,andre_roberson,2013,2020,Y,Y,Y,2013,1,26,N
2842,101194,Anthony,Roberson,Anthony Roberson,"Roberson, Anthony",A. Roberson,anthony-roberson,1983-02-14T00:00:00,Florida,USA,Florida/USA,6-2,180,4,5,Guard,Inactive,N,1610612752,Knicks,NYK,knicks,New York,anthony_roberson,2005,2008,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
2843,77973,Rick,Roberson,Rick Roberson,"Roberson, Rick",R. Roberson,rick-roberson,1947-07-07T00:00:00,Cincinnati,USA,Cincinnati/USA,6-9,231,7,50,Center,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,HISTADD_rick_roberson,1969,1975,N,Y,Y,1969,1,15,N
2844,2121,Terrance,Roberson,Terrance Roberson,"Roberson, Terrance",T. Roberson,terrance-roberson,1976-12-30T00:00:00,Fresno State,USA,Fresno State/USA,,,1,,,Inactive,N,1610612766,Hornets,CHH,hornets,Charlotte,terrance_roberson,2000,2000,N,Y,Y,Undrafted,Undrafted,Undrafted,N
2845,77975,Anthony,Roberts,Anthony Roberts,"Roberts, Anthony",A. Roberts,anthony-roberts,1955-04-15T00:00:00,Oral Roberts,USA,Oral Roberts/USA,6-5,185,5,30,Forward,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,HISTADD_anthony_roberts,1977,1983,N,Y,Y,1977,1,21,N
2846,77979,Bill,Roberts,Bill Roberts,"Roberts, Bill",B. Roberts,bill-roberts,1905-04-08T00:00:00,Wyoming,USA,Wyoming/USA,,,2,,,Inactive,N,1610610034,Bombers,BOM,bombers,St. Louis,HISTADD_bill_roberts,1948,1949,N,Y,Y,Undrafted,Undrafted,Undrafted,N
2847,203148,Brian,Roberts,Brian Roberts,"Roberts, Brian",B. Roberts,brian-roberts,1985-12-03T00:00:00,University of Dayton,USA,Dayton/USA,6-1,173,6,22,Guard,Inactive,N,1610612740,Pelicans,NOP,pelicans,New Orleans,brian_roberts,2012,2016,N,Y,Y,Undrafted,Undrafted,Undrafted,N
2848,122,Fred,Roberts,Fred Roberts,"Roberts, Fred",F. Roberts,fred-roberts,1960-08-14T00:00:00,Brigham Young,USA,Brigham Young/USA,6-10,218,13,,Forward,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,fred_roberts,1983,1996,N,Y,Y,1982,2,27,N
2849,77977,Joe,Roberts,Joe Roberts,"Roberts, Joe",J. Roberts,joe-roberts,1936-05-18T00:00:00,Ohio State,USA,Ohio State/USA,6-6,214,3,12,Forward,Inactive,N,1610612755,Nationals,PHI,sixers,Syracuse,HISTADD_joe_roberts,1960,1962,N,Y,Y,1960,3,21,N
2850,101160,Lawrence,Roberts,Lawrence Roberts,"Roberts, Lawrence",L. Roberts,lawrence-roberts,1982-10-20T00:00:00,Mississippi State,USA,Mississippi State/USA,6-9,240,3,44,Forward,Inactive,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,lawrence_roberts,2005,2006,Y,Y,Y,2005,2,55,N
2851,77978,Marv,Roberts,Marv Roberts,"Roberts, Marv",M. Roberts,marv-roberts,1950-01-29T00:00:00,Utah State,USA,Utah State/USA,6-8,200,1,30,Forward,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,HISTADD_marv_roberts,1976,1976,N,Y,Y,1971,3,45,N
2852,914,Stanley,Roberts,Stanley Roberts,"Roberts, Stanley",S. Roberts,stanley-roberts,1970-02-07T00:00:00,Louisiana State,USA,Louisiana State/USA,7-0,290,9,,Center,Inactive,N,1610612746,Clippers,LAC,clippers,Los Angeles,stanley_roberts,1991,1999,N,Y,Y,1991,1,23,N
2853,926,Alvin,Robertson,Alvin Robertson,"Robertson, Alvin",A. Robertson,alvin-robertson,1962-07-22T00:00:00,Arkansas,USA,Arkansas/USA,6-4,208,10,7,Guard,Inactive,N,1610612759,Spurs,SAS,spurs,San Antonio,alvin_robertson,1984,1995,N,Y,Y,1984,1,7,N
2854,600015,Oscar,Robertson,Oscar Robertson,"Robertson, Oscar",O. Robertson,oscar-robertson,1938-11-24T00:00:00,Cincinnati,USA,Cincinnati/USA,6-5,205,14,14,Guard,Inactive,N,1610612758,Royals,CIN,kings,Cincinnati,HISTADD_oscar_robertson,1960,1973,N,Y,Y,1960,1,1,Y
2855,1926,Ryan,Robertson,Ryan Robertson,"Robertson, Ryan",R. Robertson,ryan-robertson,1976-10-02T00:00:00,Kansas,USA,Kansas/USA,6-5,190,1,,Guard,Inactive,N,1610612758,Kings,SAC,kings,Sacramento,ryan_robertson,1999,1999,N,Y,Y,1999,2,45,N
2856,77983,Tony,Robertson,Tony Robertson,"Robertson, Tony",T. Robertson,tony-robertson,1956-01-01T00:00:00,West Virginia,USA,West Virginia/USA,6-4,195,2,25,Guard,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,HISTADD_tony_robertson,1977,1978,N,Y,Y,1977,4,88,N
2857,77984,Rick,Robey,Rick Robey,"Robey, Rick",R. Robey,rick-robey,1956-01-30T00:00:00,Kentucky,USA,Kentucky/USA,6-11,230,8,8,Center,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,HISTADD_rick_robey,1978,1985,N,Y,Y,1978,1,3,N
2858,2774,Bernard,Robinson,Bernard Robinson,"Robinson, Bernard",B. Robinson,bernard-robinson,1980-12-26T00:00:00,Michigan,USA,Michigan/USA,6-6,210,4,22,Guard-Forward,Inactive,N,1610612766,Bobcats,CHA,hornets,Charlotte,bernard_robinson,2004,2006,N,Y,Y,2004,2,45,N
2859,997,Chris,Robinson,Chris Robinson,"Robinson, Chris",C. Robinson,chris-robinson,1974-04-02T00:00:00,Western Kentucky,USA,Western Kentucky/USA,6-5,200,2,5,Guard,Inactive,N,1610612763,Grizzlies,VAN,grizzlies,Vancouver,chris_robinson,1996,1997,N,Y,Y,1996,2,51,N
2860,77986,Cliff T.,Robinson,Cliff T. Robinson,"Robinson, Cliff T.",C. Robinson,cliff-t-robinson,1960-03-13T00:00:00,Southern California,USA,Southern California/USA,6-9,220,11,43,Forward,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,HISTADD_cliff_t_robinson,1979,1991,N,Y,Y,1979,1,11,N
2861,361,Clifford,Robinson,Clifford Robinson,"Robinson, Clifford",C. Robinson,clifford-robinson,1966-12-16T00:00:00,Connecticut,USA,Connecticut/USA,6-10,245,18,30,Forward-Center,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,clifford_robinson,1989,2006,N,Y,Y,1989,2,36,N
2862,764,David,Robinson,David Robinson,"Robinson, David",D. Robinson,david-robinson,1965-08-06T00:00:00,Navy,USA,Navy/USA,7-1,250,14,50,Center,Inactive,N,1610612759,Spurs,SAS,spurs,San Antonio,david_robinson,1989,2002,N,Y,Y,1987,1,1,Y
2863,1628421,Devin,Robinson,Devin Robinson,"Robinson, Devin",D. Robinson,devin-robinson,1995-03-07T00:00:00,Florida,USA,Florida/USA,6-8,200,3,7,Forward,Inactive,N,1610612764,Wizards,WAS,wizards,Washington,devin_robinson,2017,2018,Y,Y,Y,2017,,,N
2864,1629130,Duncan,Robinson,Duncan Robinson,"Robinson, Duncan",D. Robinson,duncan-robinson,1994-04-22T00:00:00,Michigan,USA,Michigan/USA,6-7,215,4,55,Forward,Active,Y,1610612748,Heat,MIA,heat,Miami,duncan_robinson,2018,2022,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
2865,1944,Eddie,Robinson,Eddie Robinson,"Robinson, Eddie",E. Robinson,eddie-robinson,1976-04-19T00:00:00,Central Oklahoma,USA,Central Oklahoma/USA,6-9,210,6,32,Forward,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,eddie_robinson,1999,2003,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
2866,77988,Flynn,Robinson,Flynn Robinson,"Robinson, Flynn",F. Robinson,flynn-robinson,1941-04-28T00:00:00,Wyoming,USA,Wyoming/USA,6-1,185,7,21,Guard,Inactive,N,1610612758,Royals,CIN,kings,Cincinnati,HISTADD_flynn_robinson,1966,1972,N,Y,Y,1965,2,15,N
2867,299,Glenn,Robinson,Glenn Robinson,"Robinson, Glenn",G. Robinson,glenn-robinson,1973-01-10T00:00:00,Purdue,USA,Purdue/USA,6-7,240,12,3,Forward,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,glenn_robinson,1994,2004,N,Y,Y,1994,1,1,N
2868,77989,Jackie,Robinson,Jackie Robinson,"Robinson, Jackie",J. Robinson,jackie-robinson,1955-05-20T00:00:00,UNLV,USA,UNLV/USA,6-6,210,3,8,Forward,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,HISTADD_jackie_robinson,1978,1981,N,Y,Y,1978,4,67,N
2869,1554,Jamal,Robinson,Jamal Robinson,"Robinson, Jamal",J. Robinson,jamal-robinson,1973-12-27T00:00:00,Virginia,USA,Virginia/USA,,,1,,,Inactive,N,1610612748,Heat,MIA,heat,Miami,jamal_robinson,2000,2000,N,Y,Y,1997,,,N
2870,381,James,Robinson,James Robinson,"Robinson, James",J. Robinson,james-robinson,1970-08-31T00:00:00,Alabama,USA,Alabama/USA,,,7,,Guard,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,james_robinson,1993,2000,N,Y,Y,1993,1,21,N
2871,1630526,Jeremiah,Robinson-Earl,Jeremiah Robinson-Earl,"Robinson-Earl, Jeremiah",J. Robinson-Earl,jeremiah-robinson-earl,2000-11-03T00:00:00,Villanova,USA,Villanova/USA,6-8,240,1,50,Forward,Active,Y,1610612760,Thunder,OKC,thunder,Oklahoma City,tmp_jeremiah_robinson-earl,2021,2022,Y,Y,Y,2021,2,32,N
2872,77997,Bill,Robinzine,Bill Robinzine,"Robinzine, Bill",B. Robinzine,bill-robinzine,1953-01-20T00:00:00,DePaul,USA,DePaul/USA,6-7,230,7,52,Forward,Inactive,N,1610612758,Kings,KCK,kings,Kansas City,HISTADD_bill_robinzine,1975,1981,N,Y,Y,1975,1,10,N
2873,77998,Dave,Robisch,Dave Robisch,"Robisch, Dave",D. Robisch,dave-robisch,1949-12-22T00:00:00,Kansas,USA,Kansas/USA,6-10,235,8,35,Center,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,HISTADD_dave_robisch,1976,1983,N,Y,Y,1971,3,44,N
2874,1629676,Isaiah,Roby,Isaiah Roby,"Roby, Isaiah",I. Roby,isaiah-roby,1998-02-03T00:00:00,Nebraska,USA,Nebraska/USA,6-8,230,3,22,Forward,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,roby_isaiah,2019,2022,Y,Y,Y,2019,2,45,N
2875,77999,Red,Rocha,Red Rocha,"Rocha, Red",R. Rocha,red-rocha,1923-09-18T00:00:00,Oregon State,USA,Oregon State/USA,6-9,185,9,6,Center,Inactive,N,1610612755,Nationals,PHI,sixers,Syracuse,HISTADD_red_rocha,1947,1956,N,Y,Y,1947,,,N
2876,78000,John,Roche,John Roche,"Roche, John",J. Roche,john-roche,1949-09-26T00:00:00,South Carolina,USA,South Carolina/USA,6-3,170,4,10,Guard,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,HISTADD_johnny_roche,1975,1981,N,Y,Y,1971,1,14,N
2877,78001,Gene,Rock,Gene Rock,"Rock, Gene",G. Rock,gene-rock,1921-11-04T00:00:00,Southern California,USA,Southern California/USA,5-9,155,1,,Guard,Inactive,N,1610610025,Stags,CHS,stags,Chicago,HISTADD_gene_rock,1947,1947,N,Y,Y,Undrafted,Undrafted,Undrafted,N
2878,78002,Jack,Rocker,Jack Rocker,"Rocker, Jack",J. Rocker,jack-rocker,1922-08-12T00:00:00,California,USA,California/USA,6-5,185,1,19,Center,Inactive,N,1610612744,Warriors,PHW,warriors,Philadelphia,HISTADD_jack_rocker,1947,1947,N,Y,Y,Undrafted,Undrafted,Undrafted,N
2879,1631223,David,Roddy,David Roddy,"Roddy, David",D. Roddy,david-roddy,2001-03-27T00:00:00,Colorado State,USA,Colorado State/USA,6-4,255,0,27,Forward,Active,Y,1610612763,Grizzlies,MEM,grizzlies,Memphis,david_roddy,2022,2022,N,Y,Y,2022,1,23,N
2880,78003,Guy,Rodgers,Guy Rodgers,"Rodgers, Guy",G. Rodgers,guy-rodgers,1935-09-01T00:00:00,Temple,USA,Temple/USA,6-0,185,12,5,Guard,Inactive,N,1610612744,Warriors,SFW,warriors,San Francisco,HISTADD_guy_rodgers,1958,1969,N,Y,Y,1958,,,N
2881,23,Dennis,Rodman,Dennis Rodman,"Rodman, Dennis",D. Rodman,dennis-rodman,1961-05-13T00:00:00,Southeastern Oklahoma State,USA,Southeastern Oklahoma State/USA,6-7,210,14,10,Forward,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,dennis_rodman,1986,1999,N,Y,Y,1986,2,27,Y
2882,200771,Sergio,Rodriguez,Sergio Rodriguez,"Rodriguez, Sergio",S. Rodriguez,sergio-rodriguez,1986-06-12T00:00:00,Estudiantes,Spain,Estudiantes/Spain,6-3,176,6,14,Guard,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,sergio_rodriguez,2006,2016,N,Y,Y,2006,1,27,N
2883,691,Lou,Roe,Lou Roe,"Roe, Lou",L. Roe,lou-roe,1972-07-14T00:00:00,Massachusetts,USA,Massachusetts/USA,6-7,220,2,21,Forward,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,lou_roe,1995,1996,N,Y,Y,1995,2,30,N
2884,435,Carlos,Rogers,Carlos Rogers,"Rogers, Carlos",C. Rogers,carlos-rogers,1971-02-06T00:00:00,Tennessee State,USA,Tennessee State/USA,6-11,232,8,6,Forward-Center,Inactive,N,1610612761,Raptors,TOR,raptors,Toronto,carlos_rogers,1994,2001,N,Y,Y,1994,1,11,N
2885,78007,Johnny,Rogers,Johnny Rogers,"Rogers, Johnny",J. Rogers,johnny-rogers,1963-12-30T00:00:00,California-Irvine,USA,California-Irvine/USA,6-10,225,2,32,Forward,Inactive,N,1610612758,Kings,SAC,kings,Sacramento,HISTADD_johnny_rogers,1986,1987,N,Y,Y,1986,2,34,N
2886,78008,Marshall,Rogers,Marshall Rogers,"Rogers, Marshall",M. Rogers,marshall-rogers,1953-08-27T00:00:00,Texas-Pan American,USA,Texas-Pan American/USA,6-1,190,1,11,Guard,Inactive,N,1610612744,Warriors,GOS,warriors,Golden State,HISTADD_marshall_rogers,1976,1976,N,Y,Y,1976,2,34,N
2887,915,Rodney,Rogers,Rodney Rogers,"Rogers, Rodney",R. Rogers,rodney-rogers,1971-06-20T00:00:00,Wake Forest,USA,Wake Forest/USA,6-7,270,13,54,Forward,Inactive,N,1610612746,Clippers,LAC,clippers,Los Angeles,rodney_rogers,1993,2004,N,Y,Y,1993,1,9,N
2888,964,Roy,Rogers,Roy Rogers,"Rogers, Roy",R. Rogers,roy-rogers,1973-08-19T00:00:00,Alabama,USA,Alabama/USA,6-10,235,2,,Forward,Inactive,N,1610612763,Grizzlies,VAN,grizzlies,Vancouver,HISTADD_roy_rogers,1996,1999,N,Y,Y,1996,1,22,N
2889,78010,Al,Roges,Al Roges,"Roges, Al",A. Roges,al-roges,1930-10-25T00:00:00,Long Island-Brooklyn,USA,Long Island-Brooklyn/USA,6-4,195,2,18,Forward,Inactive,N,1610610024,Bullets,BAL,bullets,Baltimore,HISTADD_al_roges,1953,1954,N,Y,Y,Undrafted,Undrafted,Undrafted,N
2890,78011,Ken,Rohloff,Ken Rohloff,"Rohloff, Ken",K. Rohloff,ken-rohloff,1939-04-18T00:00:00,North Carolina State,USA,North Carolina State/USA,6-0,195,1,,Guard,Inactive,N,1610612737,Hawks,STL,hawks,St. Louis,HISTADD_ken_rohloff,1963,1963,N,Y,Y,1963,7,59,N
2891,202375,Magnum,Rolle,Magnum Rolle,"Rolle, Magnum",M. Rolle,magnum-rolle,1986-02-23T00:00:00,Louisiana Tech,Bahamas,Louisiana Tech/Bahamas,6-11,235,1,25,Forward,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,magnum_rolle,2010,2010,Y,N,Y,2010,2,51,N
2892,78021,Doug,Roth,Doug Roth,"Roth, Doug",D. Roth,doug-roth,1967-08-24T00:00:00,Tennessee,USA,Tennessee/USA,6-11,255,1,13,Forward,Inactive,N,1610612764,Bullets,WAS,wizards,Washington,HISTADD_doug_roth,1989,1989,N,Y,Y,1989,2,41,N
2893,78022,Scott,Roth,Scott Roth,"Roth, Scott",S. Roth,scott-roth,1963-06-03T00:00:00,Wisconsin,USA,Wisconsin/USA,6-8,212,3,3,Forward,Inactive,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,HISTADD_scott_roth,1987,1989,N,Y,Y,1985,4,82,N
2894,78023,Irv,Rothenberg,Irv Rothenberg,"Rothenberg, Irv",I. Rothenberg,irv-rothenberg,1921-12-31T00:00:00,Long Island-Brooklyn,USA,Long Island-Brooklyn/USA,6-7,215,3,3,Center,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_irv_rothenberg,1946,1948,N,Y,Y,1947,,,N
2895,78024,Mickey,Rottner,Mickey Rottner,"Rottner, Mickey",M. Rottner,mickey-rottner,1919-03-23T00:00:00,Loyola-Chicago,USA,Loyola-Chicago/USA,5-10,180,2,,Guard,Inactive,N,1610610025,Stags,CHS,stags,Chicago,HISTADD_mickey_rottner,1946,1947,N,Y,Y,Undrafted,Undrafted,Undrafted,N
2896,78025,Dan,Roundfield,Dan Roundfield,"Roundfield, Dan",D. Roundfield,dan-roundfield,1953-05-26T00:00:00,Central Michigan,USA,Central Michigan/USA,6-8,205,11,5,Forward,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,HISTADD_dan_roundfield,1976,1986,N,Y,Y,1975,2,28,N
